,Timestamp,Open,High,Low,Close,Volume_BTC,Volume_Currency,Weighted_Price
48,1325829840,6.69,6.73,6.69,6.73,6.31,42.36385832,6.713765186
49,1325856000,6.8,6.9,6.8,6.9,9.31055901,63.61180127,6.832221481
50,1325863260,6.76,6.76,6.76,6.76,0.29585799,2.000000012,6.76
51,1325864160,6.5,6.5,6.5,6.5,0.5,3.25,6.5
52,1325864220,6.49,6.49,6.49,6.49,1.54083205,10.00000001,6.49
53,1325867820,6.4,6.4,6.4,6.4,0.5,3.2,6.4
54,1325872740,6.4,6.4,6.4,6.4,1.55038759,9.922480576,6.4
55,1325872800,6.4,6.4,6.4,6.4,0.83875968,5.368061952,6.4
56,1325875320,6.4,6.4,6.4,6.4,9.11085273,58.30945747,6.4
57,1325881080,6.3,6.3,6.3,6.3,0.5,3.15,6.3
58,1325881140,6.2,6.2,6.2,6.2,0.5,3.1,6.2
59,1325881260,6.1,6.1,6.1,6.1,0.5,3.05,6.1
60,1325881320,6,6,6,6,1,6,6
61,1325960040,6.8,6.8,6.8,6.8,0.29585799,2.011834332,6.8
62,1326032400,6.9,6.9,6.9,6.9,4,27.6,6.9
63,1326065460,7,7,7,7,1,7,7
64,1326084000,6.99,6.99,6.9,6.9,5,34.69854,6.939708
65,1326110640,6.9,6.9,6.9,6.9,7.04348837,48.60006975,6.9
66,1326110760,6.9,6.9,6.9,6.9,1.46842878,10.13215858,6.9
67,1326110820,6.9,6.9,6.9,6.9,1.47275405,10.16200295,6.9
68,1326110880,6.9,6.9,6.9,6.9,1.52207002,10.50228314,6.9
69,1326110940,6.9,6.9,6.9,6.9,0.69925878,4.824885582,6.9
70,1326111300,6.5,6.5,6.5,6.5,1.5600624,10.1404056,6.5
71,1326111360,6.5,6.5,6.5,6.5,1.5600624,10.1404056,6.5
72,1326111420,6.5,6.5,6.5,6.5,1.56985871,10.20408162,6.5
73,1326111480,6.5,6.5,6.5,6.5,1.5576324,10.1246106,6.5
74,1326111540,6.5,6.5,6.5,6.5,1.56494523,10.172144,6.5
75,1326111600,6.5,6.5,6.5,6.5,1.54559505,10.04636783,6.5
76,1326111840,6.5,6.5,6.5,6.5,13.6,88.4,6.5
77,1326115560,6.58,6.58,6.58,6.58,1.51975684,10.00000001,6.58
78,1326115620,6.6,6.6,6.6,6.6,1.48024316,9.769604856,6.6
79,1326115680,6.6,6.6,6.6,6.6,0.8,5.28,6.6
80,1326115980,6.57,6.57,6.57,6.57,0.76103501,5.000000016,6.57
81,1326117480,6.5,6.5,6.5,6.5,0.04184381,0.271984765,6.5
82,1326119580,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
83,1326122760,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
84,1326122820,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
85,1326122880,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
86,1326123780,6.6,6.6,6.6,6.6,1.51745068,10.01517449,6.6
87,1326124560,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
88,1326124680,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
89,1326124800,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
90,1326124980,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
91,1326125040,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
92,1326125160,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6
93,1326129120,6.36,6.36,6.36,6.36,0.31446541,2.000000008,6.36
94,1326130020,6.38,6.38,6.38,6.38,0.55799373,3.559999997,6.38
95,1326132180,6.49,6.49,6.49,6.49,0.56086287,3.640000026,6.49
96,1326132300,6.48,6.48,6.48,6.48,1,6.48,6.48
97,1326138120,6.35,6.35,6.35,6.35,1,6.35,6.35
98,1326138240,6.23,6.23,6.23,6.23,1,6.23,6.23
99,1326149820,6.3,6.3,6.3,6.3,1,6.3,6.3
99,1326149820,6.3,6.3,6.3,6.3,1,6.3,6.3
